insee_com,Année,nb_deces
01358,2019,1
01358,2020,6
01358,2021,4
01358,2022,4
01358,2023,2
01359,2018,1
01359,2019,4
01359,2020,1
01359,2021,2
01359,2022,1
01359,2023,2
01360,2018,7
01360,2019,6
01360,2020,10
01360,2021,3
01360,2022,7
01360,2023,9
01361,2018,6
01361,2019,5
01361,2020,5
01361,2021,9
01361,2022,8
01361,2023,11
01362,2018,3
01362,2019,2
01362,2020,4
01362,2021,2
01362,2022,2
01362,2023,4
01363,2018,9
01363,2019,12
01363,2020,12
01363,2021,20
01363,2022,8
01363,2023,7
01364,2018,3
01364,2019,5
01364,2020,5
01364,2021,8
01364,2022,8
01364,2023,5
01365,2018,8
01365,2019,8
01365,2020,14
01365,2021,9
01365,2022,5
01365,2023,8
01366,2018,3
01366,2019,4
01366,2020,6
01366,2021,4
01366,2022,3
01366,2023,7
01367,2018,8
01367,2019,7
01367,2020,9
01367,2021,2
01367,2022,8
01367,2023,8
01368,2018,7
01368,2019,2
01368,2020,5
01368,2021,4
01368,2022,1
01368,2023,6
01369,2018,6
01369,2019,9
01369,2020,9
01369,2021,12
01369,2022,9
01369,2023,7
01370,2018,30
01370,2019,30
01370,2020,41
01370,2021,35
01370,2022,28
01370,2023,36
01371,2018,1
01371,2019,2
01371,2020,4
01371,2021,7
01371,2022,7
01371,2023,4
01372,2018,4
01372,2019,6
01372,2020,2
01372,2021,5
01372,2022,2
01372,2023,6
01373,2018,8
01373,2019,4
01373,2020,10
01373,2021,6
01373,2022,6
01373,2023,7
01374,2018,12
01374,2019,15
01374,2020,14
01374,2021,10
01374,2022,14
01374,2023,19
01375,2018,3
01375,2019,1
01375,2020,4
01375,2021,4
01375,2022,3
01375,2023,5
01376,2018,41
01376,2019,42
01376,2020,37
01376,2021,28
01376,2022,40
01376,2023,28
01378,2018,9
01378,2019,13
01378,2020,13
01378,2021,14
01378,2022,21
01378,2023,10
01379,2018,6
01379,2019,9
01379,2020,6
01379,2021,7
01379,2022,6
01379,2023,5
01380,2018,13
01380,2019,6
01380,2020,13
01380,2021,7
01380,2022,4
01380,2023,6
01381,2018,2
01381,2019,2
01381,2020,3
01381,2021,5
01381,2022,2
01381,2023,8
01382,2018,3
01382,2019,3
01382,2020,3
01382,2022,1
01382,2023,3
01383,2018,10
01383,2019,12
01383,2020,15
01383,2021,17
01383,2022,13
01383,2023,16
01384,2018,38
01384,2019,27
01384,2020,49
01384,2021,42
01384,2022,41
01384,2023,43
01385,2018,7
01385,2019,6
01385,2020,6
01385,2021,4
01385,2022,7
01385,2023,6
01386,2018,7
01386,2019,8
01386,2020,5
01386,2021,1
01386,2022,7
01386,2023,11
01387,2018,2
01387,2019,2
01387,2020,2
01387,2022,2
01387,2023,1
01388,2018,34
01388,2019,40
01388,2020,35
01388,2021,47
01388,2022,35
01388,2023,25
01389,2018,24
01389,2019,30
01389,2020,24
01389,2021,42
01389,2022,30
01389,2023,30
01390,2018,17
01390,2019,23
01390,2020,30
01390,2021,18
01390,2022,22
01390,2023,16
01391,2018,2
01391,2019,2
01391,2020,2
01391,2021,2
01391,2022,6
01391,2023,2
01392,2018,1
01392,2019,4
01392,2020,3
01392,2021,1
01392,2022,6
01392,2023,1
01393,2018,3
01393,2019,2
01393,2020,1
01393,2021,2
01393,2022,3
01393,2023,5
01396,2018,10
01396,2019,9
01396,2020,11
01396,2021,8
01396,2022,5
01396,2023,4
01397,2018,2
01397,2019,1
01397,2020,2
01397,2021,5
01397,2022,3
01397,2023,5
01398,2018,6
01398,2019,5
01398,2020,4
01398,2021,4
01398,2022,10
01398,2023,5
01399,2018,4
01399,2019,7
01399,2020,8
01399,2021,4
01399,2022,6
01399,2023,10
01400,2018,1
01400,2019,2
01400,2021,1
01400,2022,1
01400,2023,1
01401,2018,9
01401,2019,9
01401,2020,7
01401,2021,8
01401,2022,6
01401,2023,7
01402,2018,9
01402,2019,2
01402,2020,11
01402,2021,6
01402,2022,8
01402,2023,5
01403,2018,8
01403,2019,7
01403,2020,15
01403,2021,10
01403,2022,17
01403,2023,14
01404,2018,2
01404,2019,2
01404,2020,3
01404,2021,7
01404,2022,1
01404,2023,1
01405,2018,2
01405,2019,9
01405,2020,2
01405,2021,6
01405,2022,7
01405,2023,8
01406,2019,1
01406,2020,1
01406,2022,1
01406,2023,3
01407,2018,12
01407,2019,5
01407,2020,12
01407,2021,6
01407,2022,4
01407,2023,5
01408,2018,4
01408,2019,5
01408,2020,1
01408,2021,5
01408,2022,1
01408,2023,6
01410,2018,1
01410,2022,5
01411,2018,1
01411,2019,2
01411,2021,4
01411,2022,1
01411,2023,1
01412,2018,2
01412,2019,2
01412,2020,5
01412,2021,5
01412,2022,7
01412,2023,8
01414,2018,2
01415,2018,11
01415,2019,14
01415,2020,10
01415,2021,15
01415,2022,18
01415,2023,14
01416,2018,21
01416,2019,15
01416,2020,30
01416,2021,26
01416,2022,18
01416,2023,28
01417,2018,1
01418,2018,3
01418,2019,4
01418,2020,4
01418,2021,5
01418,2022,4
01418,2023,4
01419,2018,19
01419,2019,17
01419,2020,19
01419,2021,18
01419,2022,19
01419,2023,27
01420,2018,45
01420,2019,47
01420,2020,49
01420,2021,37
01420,2022,49
01420,2023,36
01421,2018,3
01421,2019,9
01421,2020,7
01421,2021,2
01421,2022,2
01421,2023,8
01422,2018,12
01422,2019,7
01422,2020,5
01422,2021,16
01422,2022,5
01422,2023,7
01423,2018,2
01423,2019,2
01423,2020,1
01423,2021,6
01423,2022,4
01423,2023,5
01424,2018,11
01424,2019,4
01424,2020,9
01424,2021,7
01424,2022,5
01424,2023,6
01425,2018,4
01425,2019,3
01425,2020,1
01425,2022,1
01425,2023,3
01426,2018,17
01426,2019,16
01426,2020,15
01426,2021,20
01426,2022,21
01426,2023,20
01427,2018,36
01427,2019,27
01427,2020,35
01427,2021,25
01427,2022,31
01427,2023,32
01428,2018,1
01428,2021,1
01429,2018,1
01429,2019,5
01429,2021,2
01429,2022,4
01429,2023,3
01430,2018,2
01430,2019,7
01430,2020,2
01430,2021,5
01430,2022,5
01430,2023,6
01431,2018,5
01431,2019,1
01431,2020,6
01431,2021,12
01431,2022,12
01431,2023,9
01432,2018,4
01432,2019,3
01432,2020,1
01432,2021,3
01432,2022,4
01432,2023,1
01433,2018,1
01433,2019,1
01433,2020,2
01433,2021,2
01433,2022,1
01433,2023,1
01434,2018,1
01434,2019,2
01434,2020,4
01434,2021,6
01434,2022,1
01434,2023,2
01435,2018,4
01435,2019,2
01435,2020,8
01435,2021,8
01435,2022,7
01435,2023,6
01436,2019,1
01436,2020,5
01436,2021,3
01436,2022,5
01436,2023,2
01437,2018,1
01437,2019,1
01437,2021,4
01437,2022,1
01437,2023,2
01439,2018,2
01439,2020,1
01439,2023,3
01441,2018,3
01441,2019,5
01441,2020,3
01441,2021,5
01441,2022,1
01441,2023,8
01442,2018,5
01442,2021,1
01443,2018,64
01443,2019,70
01443,2020,60
01443,2021,68
01443,2022,61
01443,2023,58
01444,2018,10
01444,2019,5
01444,2020,9
01444,2021,7
01444,2022,6
01444,2023,5
01445,2018,2
01445,2019,3
01445,2020,6
01445,2021,6
01445,2022,6
01445,2023,2
01446,2018,4
01446,2019,8
01446,2020,7
01446,2021,10
01446,2022,3
01446,2023,9
01447,2018,31
01447,2019,23
01447,2020,34
01447,2021,23
01447,2022,25
01447,2023,26
01448,2018,2
01448,2019,1
01448,2020,2
01448,2021,1
01448,2022,1
01448,2023,3
01449,2018,3
01449,2019,4
01449,2020,2
01449,2021,3
01449,2022,6
01449,2023,6
01450,2018,20
01450,2019,17
01450,2020,20
01450,2021,29
01450,2022,19
01450,2023,28
01451,2018,52
01451,2019,46
01451,2020,57
01451,2021,53
01451,2022,54
01451,2023,56
01452,2018,11
01452,2019,9
01452,2020,6
01452,2021,10
01452,2022,6
01452,2023,9
01453,2018,6
01453,2019,11
01453,2020,9
01453,2021,5
01453,2022,4
01453,2023,7
01454,2018,8
01454,2019,7
01454,2020,4
01454,2021,4
01454,2022,8
01454,2023,7
01456,2018,2
01456,2020,2
01457,2018,28
01457,2019,22
01457,2020,30
01457,2021,32
01457,2022,32
01457,2023,21
02001,2018,2
02001,2019,3
02001,2020,4
02001,2021,5
02001,2022,3
02001,2023,5
02002,2018,8
02002,2019,4
02002,2020,6
02002,2021,7
02002,2022,7
02002,2023,5
02003,2018,9
02003,2019,4
02003,2020,10
02003,2021,16
02003,2022,9
02003,2023,10
02004,2019,1
02004,2020,4
02004,2021,1
02004,2023,3
02005,2018,5
02005,2019,1
02005,2020,3
02005,2021,3
02005,2022,3
02005,2023,2
02006,2018,1
02006,2019,2
02006,2020,6
02006,2021,1
02006,2022,5
02006,2023,2
02007,2018,3
02007,2020,2
02007,2021,1
02007,2023,1
02008,2018,1
02008,2020,1
02008,2021,2
02008,2022,1
02009,2018,6
02009,2019,8
02009,2020,7
02009,2021,5
02009,2022,3
02009,2023,3
02010,2019,2
02010,2021,1
02010,2022,2
02010,2023,1
02011,2018,10
02011,2019,5
02011,2020,7
02011,2021,9
02011,2022,10
02011,2023,3
02012,2018,1
02012,2020,2
02013,2018,3
02013,2019,3
02013,2020,7
02013,2021,4
02013,2023,2
02014,2018,8
02014,2019,7
02014,2020,3
02014,2021,6
02014,2023,5
02015,2018,1
02015,2019,1
02015,2020,2
02015,2022,1
02016,2019,1
02016,2020,1
02016,2021,5
02016,2022,3
02016,2023,1
02017,2018,7
02017,2019,3
02017,2020,1
02017,2021,9
02017,2022,3
02017,2023,2
02018,2018,16
02018,2019,21
02018,2020,23
02018,2021,21
02018,2022,22
02018,2023,24
02019,2018,5
02019,2019,2
02019,2020,4
02019,2021,4
02019,2022,3
02019,2023,3
02020,2018,2
02020,2019,4
02020,2020,6
02020,2021,6
02020,2022,5
02020,2023,9
02021,2020,3
02021,2022,2
02022,2018,8
02022,2019,5
02022,2020,3
02022,2021,2
02022,2022,3
02022,2023,1
02023,2020,2
02023,2021,2
02024,2018,5
02024,2020,1
02025,2018,3
02025,2019,3
02025,2020,3
02025,2021,1
02025,2022,3
02025,2023,2
02027,2018,1
02027,2019,4
02027,2020,3
02027,2021,2
02027,2023,6
02028,2018,21
02028,2019,26
02028,2020,20
02028,2021,24
02028,2022,22
02028,2023,18
02029,2018,2
02029,2019,1
02029,2020,4
02029,2021,8
02029,2022,3
02029,2023,5
02030,2018,3
02030,2019,4
02030,2020,6
02030,2021,2
02030,2022,8
02030,2023,5
02031,2018,7
02031,2019,9
02031,2020,8
02031,2021,10
02031,2022,8
02031,2023,7
02032,2018,5
02032,2019,3
02032,2020,4
02032,2021,1
02032,2022,3
02032,2023,1
02033,2018,1
02033,2020,1
02033,2022,1
02033,2023,1
02034,2018,1
02034,2021,2
02034,2023,1
02035,2019,1
02035,2020,2
02035,2021,2
02035,2023,2
02036,2019,1
02036,2020,1
02036,2021,2
02036,2022,1
02037,2018,7
02037,2019,8
02037,2020,8
02037,2021,9
02037,2022,8
02037,2023,10
02038,2020,3
02038,2021,1
02038,2022,1
02039,2018,1
02039,2019,1
02039,2020,1
02039,2021,3
02039,2022,1
02040,2018,1
02040,2019,1
02040,2021,1
02040,2023,2
02041,2018,7
02041,2019,7
02041,2020,8
02041,2021,9
02041,2022,6
02041,2023,6
02042,2018,3
02042,2019,3
02042,2020,5
02042,2021,1
02042,2022,1
02042,2023,2
02043,2020,2
02043,2022,1
02043,2023,1
02044,2018,1
02046,2018,1
02046,2019,4
02046,2020,4
02046,2021,3
02046,2022,2
02046,2023,7
02047,2018,1
02047,2021,2
02047,2022,2
02048,2018,1
02048,2019,4
02048,2021,2
02049,2018,3
02049,2019,4
02049,2020,8
02049,2021,9
02049,2022,3
02049,2023,4
02050,2018,4
02050,2019,1
02050,2020,2
02050,2021,3
02050,2022,2
02050,2023,2
02051,2018,8
02051,2019,9
02051,2020,7
02051,2021,2
02051,2022,5
02051,2023,6
02052,2018,1
02052,2019,1
02052,2020,3
02052,2021,2
02052,2023,2
02053,2018,3
02053,2019,2
02053,2020,6
02053,2021,3
02053,2022,6
02053,2023,4
02054,2018,1
02054,2019,4
02054,2020,2
02054,2021,3
02054,2022,2
02054,2023,1
02055,2018,3
02055,2019,1
02055,2020,1
02055,2021,1
02055,2023,2
02056,2019,2
02056,2020,3
02056,2021,1
02056,2022,3
02056,2023,1
02057,2018,29
02057,2019,33
02057,2020,45
02057,2021,24
02057,2022,35
02057,2023,31
02058,2018,5
02058,2019,2
02058,2020,4
02058,2021,5
02058,2022,4
02058,2023,5
02059,2018,23
02059,2019,29
02059,2020,23
02059,2021,32
02059,2022,27
02059,2023,33
02060,2018,2
02060,2019,5
02060,2020,2
02060,2021,3
02060,2022,1
02060,2023,4
02061,2018,2
02061,2019,1
02061,2020,2
02061,2021,3
02061,2022,2
02062,2022,2
02063,2018,2
02063,2020,3
02063,2021,2
02063,2022,2
02063,2023,3
02064,2018,85
02064,2019,98
02064,2020,96
02064,2021,69
02064,2022,82
02064,2023,68
02065,2018,5
02065,2019,9
02065,2020,3
02065,2021,8
02065,2022,8
02065,2023,2
02066,2018,4
02066,2019,1
02066,2020,1
02066,2021,3
02066,2022,1
02066,2023,1
02067,2018,7
02067,2019,1
02067,2020,2
02067,2021,1
02067,2022,3
02067,2023,2
02068,2020,2
02068,2021,1
02069,2018,3
02069,2020,3
02069,2021,1
02069,2022,1
02069,2023,1
02070,2018,3
02070,2019,6
02070,2020,6
02070,2021,4
02070,2022,2
02070,2023,4
02071,2018,6
02071,2019,4
02071,2020,3
02071,2021,5
02071,2022,4
02071,2023,5
02072,2018,1
02072,2019,1
02072,2020,2
02072,2021,4
02072,2022,1
02072,2023,1
02073,2018,1
02073,2019,7
02073,2020,3
02073,2021,5
02073,2022,4
02073,2023,2
02074,2018,6
02074,2019,3
02074,2020,7
02074,2021,6
02074,2022,4
02074,2023,4
02075,2018,2
02075,2019,2
02075,2020,1
02075,2022,2
02075,2023,1
02076,2019,1
02076,2021,4
02077,2018,4
02077,2019,2
02077,2020,2
02077,2021,3
02077,2022,2
02078,2018,1
02078,2019,1
02078,2021,3
02078,2022,1
02079,2018,2
02079,2020,2
02079,2021,3
02079,2022,3
02079,2023,3
02080,2019,3
02080,2020,4
02080,2021,1
02080,2022,3
02080,2023,3
02081,2018,2
02081,2019,4
02081,2020,3
02081,2021,5
02081,2022,4
02081,2023,5
02082,2020,1
02082,2021,1
02082,2022,2
02082,2023,1
02083,2018,8
02083,2019,7
02083,2020,5
02083,2021,4
02083,2022,3
02083,2023,5
02084,2018,1
02084,2019,1
02084,2020,2
02084,2021,3
02084,2022,2
02084,2023,1
02085,2018,4
02085,2019,5
02085,2020,6
02085,2021,2
02085,2022,8
02085,2023,12
02086,2018,11
02086,2019,8
02086,2020,8
02086,2021,13
02086,2022,9
02086,2023,7
02087,2018,1
02087,2023,1
02088,2018,3
02088,2019,1
02088,2020,2
02089,2018,8
02089,2019,10
02089,2020,9
02089,2021,16
02089,2022,10
02089,2023,12
02090,2018,3
02090,2019,2
02090,2020,2
02090,2021,3
02090,2023,2
02091,2018,1
02091,2019,1
02091,2021,1
02091,2023,2
02093,2018,11
02093,2019,15
02093,2020,11
02093,2021,9
02093,2022,18
02093,2023,17
02094,2018,4
02094,2019,2
02094,2020,2
02094,2021,1
02094,2023,1
02095,2018,86
02095,2019,92
02095,2020,114
02095,2021,93
02095,2022,71
02095,2023,72
02096,2018,1
02096,2019,3
02096,2020,1
02096,2021,1
02096,2022,3
02097,2018,3
02097,2019,1
02097,2020,2
02097,2022,2
02097,2023,2
02098,2018,3
02098,2019,3
02098,2020,2
02098,2021,2
02098,2022,3
02098,2023,3
02099,2018,3
02099,2019,4
02099,2020,2
02099,2021,2
02100,2019,1
02100,2020,1
02100,2022,1
02101,2018,4
02101,2019,2
02101,2020,2
02101,2021,3
02101,2022,2
02101,2023,2
02102,2018,2
02102,2020,2
02102,2021,2
02102,2023,4
02103,2018,9
02103,2019,12
02103,2020,19
02103,2021,14
02103,2022,13
02103,2023,15
02104,2019,1
02104,2020,1
02104,2022,2
02104,2023,2
02105,2018,1
02105,2019,1
02105,2020,2
02105,2021,1
02105,2022,6
02106,2018,28
02106,2019,21
02106,2020,20
02106,2021,20
02106,2022,16
02106,2023,28
02107,2018,1
02107,2019,1
02107,2021,3
02108,2018,4
02108,2019,1
02108,2022,2
02109,2018,6
02109,2019,3
02109,2020,4
02109,2021,3
02109,2022,4
02109,2023,4
02110,2018,43
02110,2019,41
02110,2020,45
02110,2021,54
02110,2022,39
02110,2023,40
02111,2018,4
02111,2019,2
02111,2020,2
02111,2021,3
02111,2022,6
02111,2023,1
02112,2018,3
02112,2019,5
02112,2020,3
02112,2021,1
02112,2022,7
02112,2023,6
02114,2018,50
02114,2019,44
02114,2020,48
02114,2021,49
02114,2022,54
02114,2023,41
02115,2019,4
02115,2020,1
02115,2021,2
02115,2022,2
02115,2023,1
02116,2018,2
02116,2019,2
02116,2021,1
02116,2022,3
02116,2023,2
02117,2020,1
02118,2018,3
02118,2019,1
02118,2021,3
02118,2022,2
02119,2018,2
02119,2019,4
02119,2020,1
02119,2021,4
02119,2022,3
02119,2023,2
02120,2018,2
02120,2020,3
02120,2021,1
02120,2022,3
02121,2018,3
02121,2019,1
02121,2020,5
02121,2021,2
02121,2022,2
02121,2023,2
02122,2021,1
02122,2022,1
02122,2023,1
02123,2018,1
02123,2019,4
02123,2020,4
02123,2021,4
02123,2022,2
02123,2023,1
02124,2018,9
02124,2019,12
02124,2020,7
02124,2021,8
02124,2022,1
02124,2023,6
02125,2018,1
02125,2019,2
02125,2020,1
02125,2023,1
02126,2018,10
02126,2019,6
02126,2020,6
02126,2021,5
02126,2022,12
02126,2023,2
02127,2019,4
02127,2020,3
02127,2021,2
02127,2023,1
02128,2018,18
02128,2019,13
02128,2020,10
02128,2021,15
02128,2022,19
02128,2023,16
02129,2018,1
02130,2018,1
02130,2020,3
02130,2021,3
02130,2022,3
02130,2023,3
02131,2018,13
02131,2019,20
02131,2020,15
02131,2021,19
02131,2022,14
02131,2023,17
02132,2020,1
02132,2021,2
02132,2022,1
02132,2023,1
02133,2018,6
02133,2019,9
02133,2020,7
02133,2021,3
02133,2022,2
02133,2023,4
02134,2018,5
02134,2019,6
02134,2020,9
02134,2021,18
02134,2022,10
02134,2023,9
02135,2018,29
02135,2019,21
02135,2020,21
02135,2021,25
02135,2022,22
02135,2023,21
02136,2018,1
02136,2019,1
02136,2022,2
02137,2020,1
02137,2021,2
02137,2023,1
02138,2018,1
02138,2019,2
02138,2023,3
02139,2018,6
02139,2019,5
02139,2020,1
02139,2021,4
02139,2022,7
02139,2023,1
02140,2018,9
02140,2019,4
02140,2020,6
02140,2021,4
02140,2022,5
02140,2023,6
02141,2018,32
02141,2019,43
02141,2020,33
02141,2021,36
02141,2022,29
02141,2023,31
02142,2018,1
02142,2020,5
02142,2021,3
02142,2022,1
02142,2023,2
02143,2019,2
02143,2020,3
02143,2021,4
02143,2023,5
02144,2020,2
02144,2022,3
02144,2023,1
02145,2018,2
02145,2019,3
02145,2020,6
02145,2021,4
02145,2022,3
02145,2023,4
02146,2018,2
02146,2021,1
02146,2022,1
02148,2018,3
02148,2019,1
02148,2020,3
02148,2021,1
02148,2022,3
02148,2023,1
02149,2021,2
02149,2023,1
02150,2018,1
02150,2019,2
02150,2020,1
02150,2021,1
02150,2022,1
02151,2018,1
02151,2019,2
02151,2021,3
02151,2022,1
02151,2023,2
02152,2021,2
02152,2022,3
02152,2023,1
02153,2018,3
02153,2019,2
02153,2020,7
02153,2021,5
02153,2022,6
02153,2023,4
02154,2018,3
02154,2019,2
02154,2020,2
02154,2021,2
02154,2023,4
02155,2018,1
02155,2019,2
02155,2021,2
02156,2018,4
02156,2019,3
02156,2021,3
02156,2022,7
02157,2018,7
02157,2019,5
02157,2020,7
02157,2021,5
02157,2022,5
02157,2023,9
02158,2018,2
02158,2019,1
02158,2021,3
02158,2022,1
02159,2018,1
02159,2019,4
02159,2020,3
02159,2021,4
02159,2022,3
02160,2018,4
02160,2019,11
02160,2020,6
02160,2021,7
02160,2022,11
02160,2023,3
02162,2018,1
02162,2020,3
02162,2021,2
02162,2022,1
02162,2023,3
02163,2018,30
02163,2019,40
02163,2020,44
02163,2021,34
02163,2022,46
02163,2023,37
02164,2018,2
02164,2019,1
02164,2020,5
02164,2021,1
02164,2022,1
02164,2023,3
02165,2018,16
02165,2019,24
02165,2020,18
02165,2021,23
02165,2022,22
02165,2023,24
02166,2018,2
02166,2019,2
02166,2020,1
02166,2021,1
02166,2022,7
02167,2018,7
02167,2019,4
02167,2020,4
02167,2021,6
02167,2022,7
02167,2023,5
02168,2018,181
02168,2019,196
02168,2020,193
02168,2021,201
02168,2022,160
02168,2023,169
02169,2018,1
02169,2020,2
02169,2023,1
02170,2018,1
02170,2020,1
02170,2021,1
02170,2022,1
02170,2023,2
02171,2018,3
02171,2019,3
02171,2021,1
02172,2018,1
02172,2020,1
02172,2021,1
02172,2022,2
02172,2023,2
02173,2018,146
02173,2019,154
02173,2020,149
02173,2021,163
02173,2022,171
02173,2023,137
02174,2018,5
02174,2019,5
02174,2020,4
02174,2021,7
02174,2022,7
02174,2023,3
02175,2018,2
02175,2019,1
02175,2021,1
02175,2022,3
02176,2018,4
02176,2019,1
02176,2020,2
02176,2022,2
02176,2023,1
02177,2018,2
02177,2020,1
02177,2021,3
02177,2022,1
02177,2023,3
02178,2019,2
02178,2023,1
02179,2019,1
02179,2020,6
02179,2021,5
02179,2022,3
02179,2023,4
02180,2018,9
02180,2019,4
02180,2020,3
02180,2021,4
02180,2022,3
02180,2023,5
02181,2018,2
02181,2020,1
02181,2021,3
02182,2018,1
02182,2019,1
02182,2020,1
02182,2021,3
02182,2023,1
02183,2019,2
02183,2020,2
02183,2021,5
02183,2022,1
02183,2023,1
02184,2018,16
02184,2019,15
02184,2020,23
02184,2021,11
02184,2022,15
02184,2023,14
02185,2018,2
02185,2019,5
02185,2020,5
02185,2021,1
02185,2023,1
02186,2018,34
02186,2019,31
02186,2020,34
02186,2021,31
02186,2022,32
02186,2023,24
02187,2018,11
02187,2019,8
02187,2020,7
02187,2021,14
02187,2022,9
02187,2023,5
02188,2019,1
02188,2020,5
02188,2021,4
02188,2022,4
02189,2018,7
02189,2019,4
02189,2020,4
02189,2021,1
02189,2022,2
02189,2023,1
02190,2018,4
02190,2019,2
02190,2020,4
02190,2021,5
02190,2022,7
02190,2023,3
02191,2018,3
02191,2019,2
02191,2020,8
02191,2021,2
02191,2022,2
02191,2023,5
02192,2018,2
02192,2019,1
02192,2021,2
02192,2023,3
02193,2018,2
02193,2021,2
02193,2022,1
02193,2023,1
02194,2018,3
02194,2019,2
02194,2020,1
02194,2021,1
02194,2022,2
02194,2023,9
02195,2018,5
02195,2019,6
02195,2020,10
02195,2021,6
02195,2022,5
02195,2023,6
02196,2018,1
02196,2019,2
02196,2020,3
02196,2021,5
02196,2022,3
02196,2023,1
02197,2018,5
02197,2019,4
02197,2020,5
02197,2021,3
02197,2022,2
02197,2023,6
02198,2019,1
02198,2020,3
02198,2022,4
02198,2023,2
02199,2018,4
02199,2019,5
02199,2020,7
02199,2021,6
02199,2022,7
02199,2023,5
02200,2018,2
02200,2020,1
02200,2022,1
02200,2023,1
02201,2018,22
02201,2019,29
02201,2020,49
02201,2021,21
02201,2022,25
02201,2023,15
02203,2018,11
02203,2019,8
02203,2020,4
02203,2021,11
02203,2022,13
02203,2023,8
02204,2018,2
02204,2019,1
02204,2022,1
02204,2023,1
02205,2018,5
02205,2020,2
02205,2021,1
02205,2022,1
02205,2023,2
02206,2021,2
02206,2022,2
02206,2023,2
02207,2018,1
02207,2020,3
02207,2022,2
02208,2018,3
02208,2019,2
02208,2020,1
02208,2021,2
02208,2022,1
02209,2018,5
02209,2019,9
02209,2020,15
02209,2021,8
02209,2022,15
02209,2023,9
02210,2018,2
02210,2019,3
02210,2021,3
02210,2022,6
02210,2023,1
02211,2018,5
02211,2019,2
02211,2020,5
02211,2021,2
02211,2022,1
02211,2023,2
02212,2018,8
02212,2019,16
02212,2020,9
02212,2021,9
02212,2022,9
02212,2023,6
02213,2018,1
02213,2019,3
02213,2020,5
02213,2021,6
02214,2019,1
02214,2020,1
02214,2021,1
02215,2018,24
02215,2019,16
02215,2020,24
02215,2021,14
02215,2022,29
02215,2023,20
02216,2018,2
02216,2019,2
02216,2020,3
02216,2022,2
02216,2023,1
02217,2018,31
02217,2019,22
02217,2020,39
02217,2021,18
02217,2022,14
02217,2023,15
02218,2018,5
02218,2019,3
02218,2020,2
02218,2021,6
02218,2022,5
02218,2023,2
02219,2019,1
02219,2020,5
02219,2021,2
02219,2023,1
02220,2018,4
02220,2019,3
02220,2020,4
02220,2021,3
02220,2022,4
02220,2023,4
02221,2018,2
02221,2021,1
02221,2022,1
02221,2023,2
02222,2023,1
02223,2018,1
02223,2020,1
02223,2021,4
02223,2022,4
02223,2023,2
02224,2019,3
02224,2020,4
02224,2022,4
02224,2023,6
02225,2018,2
02225,2019,1
02225,2022,1
02225,2023,1
02226,2018,17
02226,2019,13
02226,2020,28
02226,2021,16
02226,2022,23
02226,2023,18
02227,2018,2
02227,2020,2
02227,2021,1
02227,2022,4
02227,2023,2
02228,2018,9
02228,2019,10
02228,2020,14
02228,2021,7
02228,2022,4
02228,2023,4
02229,2019,2
02229,2021,1
02230,2018,2
02230,2019,1
02230,2020,1
02230,2021,4
02230,2022,2
02230,2023,1
02231,2018,8
02231,2019,5
02231,2020,5
02231,2021,6
02231,2022,8
02231,2023,2
02232,2018,4
02232,2019,6
02232,2020,7
02232,2021,5
02232,2022,8
02232,2023,6
02233,2018,2
02233,2019,5
02233,2021,2
02233,2022,3
02233,2023,1
02234,2018,1
02234,2019,1
02234,2021,1
02234,2022,1
02235,2018,1
02235,2019,1
02235,2020,1
02235,2021,3
02235,2022,1
02236,2019,3
02236,2020,6
02236,2021,7
02236,2022,1
02236,2023,1
02237,2018,28
02237,2019,34
02237,2020,46
02237,2021,20
02237,2022,30
02237,2023,36
02238,2018,25
02238,2019,19
02238,2020,34
02238,2021,19
02238,2022,22
02238,2023,29
